Россия|п. Сызрань|алл. Чайковского|18|38|992
Белорусь|г. Нефтегорск (Самар.)|ш. Раздольное|8|138|992
Россия|к. Липецк|алл. Черноморская|11|46|993
Россия|с. Дудинка|наб. Минина|1|59|993
Украина|г. Адыгейск|ул. Гагарина|11|191|993
Белорусь|к. Каменск-Шахтинский|алл. Парижской Коммуны|10|71|994
Белорусь|д. Алексин|бул. Брянский|2|143|995
Белорусь|к. Краснокамск|ул. Клары Цеткин|12|129|995
Россия|д. Муром|алл. Локомотивная|4|110|995
Россия|ст. Калязин|наб. Полярная|9|167|996
Россия|д. Рыбинск|пер. Гастелло|6|47|996
Белорусь|г. Боровск|пер. Брянский|7|105|997
Россия|ст. Данков|ш. Юности|7|82|998
Украина|д. Фатеж|пр. Жуковского|1|143|998
Украина|д. Нурлат|ш. Мостовое|4|75|998
Белорусь|д. Рыбинск|ш. Матросова|15|151|999
Россия|ст. Кудымкар|алл. Радужная|7|68|999
Россия|г. Слюдянка|ул. Свободная|18|194|999
Белорусь|клх Черкесск|наб. Социалистическая|13|179|1000
Украина|клх Усть-Камчатск|бул. Микрорайон|14|130|1000
Россия|с. Каневская|пр. Рылеева|15|20|1000
